distance	Sample.Label	Effort	Region.Label	Area	multiplier	utm.e	utm.n
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
1.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
2.5	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
18	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
3.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
9	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
13.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
6.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
7.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
11	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
4.5	C6	647840	Tai	40370000	0.1166667	690977	641224
5.5	C6	647840	Tai	40370000	0.1166667	690977	641224
